"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"743","<U+092C><U+094B><U+0921><U+094B> <U+0938><U+093E><U+0925><U+093F><U+092F><U+094B><U+0902> <U+0926><U+094D><U+0935><U+093E><U+0930><U+093E> <U+0936><U+093E><U+0902><U+0924><U+093F> <U+0915><U+093E> <U+092E><U+093E><U+0930><U+094D><U+0917> <U+0905><U+092A><U+0928><U+093E><U+0928><U+093E>, <U+0939><U+0930> <U+0915><U+094D><U+0937><U+0947><U+0924><U+094D><U+0930> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+0938><U+0902><U+0926><U+0947><U+0936> <U+0939><U+0948><U+0964> <U+0939><U+093F><U+0902><U+0938><U+093E> <U+091B><U+094B><U+0921><U+093C><U+0915><U+0930>, <U+0932><U+094B><U+0915><U+0924><U+0902><U+0924><U+094D><U+0930> <U+090F><U+0935><U+0902> <U+0938><U+0902><U+0935><U+093F><U+0927><U+093E><U+0928> <U+092E><U+0947><U+0902> <U+0906><U+0938><U+094D><U+0925><U+093E>… https://t.co/Mzgx529aGE",FALSE,11055,NA,2020-01-30 08:55:05,TRUE,NA,"1222805419904528384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2296,FALSE,FALSE,NA,NA
"744","Bodo friends joining us on path of peace sends a clear message that solution to issues is possible when we leave pa… https://t.co/6BrfDVUe64",FALSE,6179,NA,2020-01-30 08:54:44,TRUE,NA,"1222805331169775616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1427,FALSE,FALSE,NA,NA
"745","Ang Boro bithangmwnni gubwi daharao fwinaini unao jouganaikhou orai hasthayw. Sorkara Boro wngswlkhou jougakhang hwnw sotbangsa layw.",FALSE,3074,"narendramodi",2020-01-30 08:54:19,FALSE,"1222805224898711554","1222805228329684992","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",752,FALSE,FALSE,NA,NA
"746","Boro bithangmwnha gwjwnni lama najaonaya gasibw wnswlni thakhai mwnse bidinthi jabai. Hingsakhou nagarnanwi subung… https://t.co/2yqkWp241A",FALSE,8032,NA,2020-01-30 08:54:18,TRUE,NA,"1222805224898711554",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1398,FALSE,FALSE,NA,NA
"747","<U+0906><U+0902> <U+092C><U+0930>' <U+092C><U+093F><U+0925><U+093E><U+0902><U+092E><U+094B><U+0928><U+0928><U+093F> <U+0917><U+0941><U+092C><U+0948> <U+0926><U+093E><U+0939><U+093E><U+0930><U+093E><U+0935> <U+092B><U+0948><U+0928><U+093E><U+092F><U+0928><U+093F> <U+0909><U+0928><U+093E><U+0935> <U+091C><U+094C><U+0917><U+093E><U+0928><U+093E><U+092F><U+0916><U+094C> <U+0905><U+0930><U+093E><U+092F> <U+0939><U+093E><U+0938><U+094D><U+0925><U+093E><U+092F><U+094B><U+0964> <U+0938><U+0930><U+0915><U+093E><U+0930><U+093E> <U+092C><U+0930>' <U+0913><U+0928><U+0938><U+094B><U+0932><U+0916><U+094C> <U+091C><U+094C><U+0917><U+093E><U+0916><U+093E><U+0902> <U+0939><U+094B><U+0928><U+094B> <U+0938><U+0924><U+092C><U+093E><U+0902><U+0938><U+093E> <U+0932><U+093E><U+092F><U+094B><U+0964>",FALSE,2631,"narendramodi",2020-01-30 08:53:42,FALSE,"1222805071362023425","1222805074302271488","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",654,FALSE,FALSE,NA,NA
"748","<U+092C><U+0930>' <U+092C><U+093F><U+0925><U+093E><U+0902><U+092E><U+094B><U+0928><U+0939><U+093E> <U+0917><U+094B><U+091C><U+094B><U+0928><U+0928><U+093F> <U+0932><U+093E><U+092E><U+093E> <U+0928><U+093E><U+091C><U+093E><U+0935><U+0928><U+093E><U+092F><U+093E> <U+0917><U+093E><U+0938><U+093F><U+092C><U+094B> <U+0913><U+0928><U+0938><U+094B><U+0932><U+0928><U+093F> <U+0925><U+093E><U+0916><U+093E><U+092F> <U+092E><U+094B><U+0928><U+0938><U+0947> <U+092C><U+093F><U+0926><U+093F><U+0928><U+094D><U+0925><U+093F> <U+091C><U+093E><U+092C><U+093E><U+092F><U+0964> <U+0939><U+093F><U+0902><U+0938><U+093E><U+0916><U+094C> <U+0928><U+093E><U+0917><U+093E><U+0930><U+0928><U+093E><U+0928><U+0948> <U+0938><U+0941><U+092C><U+0941><U+0902> <U+0916><U+093E><U+0928><U+094D><U+0925><U+093F> <U+090F><U+092C><U+093E>… https://t.co/7uDyrQ9Z9R",FALSE,5003,NA,2020-01-30 08:53:42,TRUE,NA,"1222805071362023425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",999,FALSE,FALSE,NA,NA
"749","<U+092C><U+094B><U+0921><U+094B> <U+0938><U+0902><U+0917><U+0920><U+0928><U+094B><U+0902> <U+0938><U+0947> <U+0910><U+0924><U+093F><U+0939><U+093E><U+0938><U+093F><U+0915> <U+0938><U+092E><U+091D><U+094C><U+0924><U+0947> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0905><U+092C> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+0915><U+0940> <U+0938><U+0930><U+094D><U+0935><U+094B><U+091A><U+094D><U+091A> <U+092A><U+094D><U+0930><U+093E><U+0925><U+092E><U+093F><U+0915><U+0924><U+093E> <U+092C><U+094B><U+0921><U+094B> <U+0915><U+094D><U+0937><U+0947><U+0924><U+094D><U+0930><U+094B><U+0902> <U+0915><U+093E> <U+0935><U+093F><U+0915><U+093E><U+0938> <U+0939><U+0948><U+0964> <U+0907><U+0938><U+0915><U+0947> <U+0932><U+093F><U+090F> 1500 <U+0915>… https://t.co/c8vFB7Nc7u",FALSE,8148,NA,2020-01-30 08:52:53,TRUE,NA,"1222804867200110593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1826,FALSE,FALSE,NA,NA
"750","After signing this historic agreement with Bodo organizations, foremost priority of our govt is development of Bodo… https://t.co/qZ3mF4ibIb",FALSE,6109,NA,2020-01-30 08:52:17,TRUE,NA,"1222804715697668096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1420,FALSE,FALSE,NA,NA
"751","Boro bithangmwnni jiu khangnaiya jahathe gwrlwi jayw, sorkarni bithangkhiphwrkhou biswrw thwjase mwnnw hayw, beni s… https://t.co/fROyDRDEpI",FALSE,3725,"narendramodi",2020-01-30 08:51:39,TRUE,"1222804548927885313","1222804554850291713","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",878,FALSE,FALSE,NA,NA
"752","Boroni afadphwrjwng jariminari gwrwbtha khalamnaini unao da sorkarni sigangsin habayanw jabai Boro wnswlkhou jougah… https://t.co/5CwRsJfpRZ",FALSE,10567,NA,2020-01-30 08:51:37,TRUE,NA,"1222804548927885313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2079,FALSE,FALSE,NA,NA
"753","<U+092C><U+0930>' <U+092C><U+093F><U+0925><U+093E><U+0902><U+092E><U+094B><U+0928><U+0928><U+093F> <U+091C><U+093F><U+0909> <U+0916><U+093E><U+0902><U+0928><U+093E><U+092F><U+093E> <U+091C><U+093E><U+0939><U+093E><U+0925><U+0947> <U+0917><U+094B><U+0930><U+0932><U+0948> <U+091C><U+093E><U+092F><U+094B>, <U+0938><U+0930><U+0915><U+093E><U+0930><U+0928><U+093F> <U+092C><U+093F><U+0925><U+093E><U+0902><U+0916><U+093F><U+092B><U+094B><U+0930><U+0916><U+094C> <U+092C><U+093F><U+0938><U+094B><U+0930><U+094B> <U+0925><U+094B><U+091C><U+093E><U+0938><U+0947> <U+092E><U+094B><U+0928><U+0928><U+094B> <U+0939><U+093E><U+092F><U+094B>, <U+092C><U+0947><U+0928><U+093F> <U+0938><U+093E><U+092F><U+093E><U+0935><U+092C><U+094B> <U+091C><U+0930>'<U+0916><U+093E><U+092F><U+0948> <U+0928><U+093E><U+091C><U+093E><U+0928><U+093E><U+092F> <U+091C><U+093E><U+0917><U+094B><U+0928><U+0964>",FALSE,2448,"narendramodi",2020-01-30 08:51:00,FALSE,"1222804380321103873","1222804391977050112","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",616,FALSE,FALSE,NA,NA
"754","<U+092C><U+0930>'<U+0928><U+093F> <U+0906><U+092B><U+093E><U+0926><U+092B><U+094B><U+0930><U+091C><U+094B><U+0902> <U+091C><U+093E><U+0930><U+093F><U+092E><U+093F><U+0928><U+093E><U+0930><U+093F> <U+0917><U+094B><U+0930><U+094B><U+092C><U+0925><U+093E> <U+0916><U+093E><U+0932><U+093E><U+092E><U+0928><U+093E><U+092F><U+0928><U+093F> <U+0909><U+0928><U+093E><U+0935> <U+0926><U+093E> <U+0938><U+0930><U+0915><U+093E><U+0930><U+0928><U+093F> <U+0938><U+093F><U+0917><U+093E><U+0902><U+0938><U+093F><U+0928> <U+0939><U+093E><U+092C><U+093E><U+092F><U+093E><U+0928><U+094B> <U+091C><U+093E><U+092C><U+093E><U+092F> <U+092C><U+0930>' <U+0913><U+0928><U+0938><U+094B><U+0932><U+0916><U+094C> <U+091C><U+094C><U+0917><U+093E> <U+0939><U+094B><U+0928><U+093E><U+092F><U+0964> <U+092C><U+0947><U+0928><U+093F>… https://t.co/fwU6J50Tzg",FALSE,4862,NA,2020-01-30 08:50:57,TRUE,NA,"1222804380321103873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",958,FALSE,FALSE,NA,NA
"755","<U+092A><U+0942><U+091C><U+094D><U+092F> <U+092C><U+093E><U+092A><U+0942> <U+0915><U+0940> <U+092A><U+0941><U+0923><U+094D><U+092F><U+0924><U+093F><U+0925><U+093F> <U+092A><U+0930> <U+0905><U+0938><U+092E> <U+092E><U+0947><U+0902> <U+0936><U+093E><U+0902><U+0924><U+093F> <U+0914><U+0930> <U+0935><U+093F><U+0915><U+093E><U+0938> <U+0915><U+093E> <U+0910><U+0924><U+093F><U+0939><U+093E><U+0938><U+093F><U+0915> <U+0914><U+0930> <U+0928><U+0935><U+0940><U+0928> <U+0905><U+0927><U+094D><U+092F><U+093E><U+092F> <U+091C><U+0941><U+0921><U+093C><U+093E> <U+0939><U+0948><U+0964> <U+0915><U+0930><U+0940><U+092C> 50 <U+0938><U+093E><U+0932> <U+0915><U+0947> <U+0932><U+0902><U+092C><U+0947> <U+0907><U+0902><U+0924><U+091C><U+093E><U+0930>… https://t.co/4CUZqvqqnH",FALSE,8473,NA,2020-01-30 08:49:45,TRUE,NA,"1222804076825497600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1615,FALSE,FALSE,NA,NA
"756","As India remembers Pujya Bapu on his Punya Tithi, Assam is witnessing a historic chapter for peace and development.… https://t.co/JGBnMmr1Q7",FALSE,5810,NA,2020-01-30 08:49:00,TRUE,NA,"1222803889117773825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1205,FALSE,FALSE,NA,NA
"757","Be gwrwbthaya Boro wnswlao jougathai labwnaijwng lwgwse Assamni khousethikhou gwkhrwngsin khalamgwn, Assamni eunkho… https://t.co/iMApVKfb8j",FALSE,2715,"narendramodi",2020-01-30 08:48:18,TRUE,"1222803710981496834","1222803712785043456","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",653,FALSE,FALSE,NA,NA
"758","Phujinang Bapuni gwthar rungsari sanao Assamao gwjwn arw jariminari jougathai arw gwdan aidaya dajabder jabaobai. P… https://t.co/fQPEucI1Jz",FALSE,7118,NA,2020-01-30 08:48:17,TRUE,NA,"1222803710981496834",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1300,FALSE,FALSE,NA,NA
"759","<U+092C><U+0947> <U+0917><U+094B><U+0930><U+094B><U+092C><U+0925><U+093E><U+092F><U+093E> <U+092C><U+0930>' <U+0913><U+0928><U+0938><U+094B><U+0932><U+093E><U+0935> <U+091C><U+094C><U+0917><U+093E><U+0925><U+093E><U+092F> <U+0932><U+093E><U+092C><U+094B><U+0928><U+093E><U+092F><U+091C><U+094B><U+0902> <U+0932><U+094B><U+0917><U+094B><U+0938><U+0947> <U+0906><U+0938><U+093E><U+092E><U+0928><U+093F> <U+0916><U+094C><U+0938><U+0947><U+0925><U+093F><U+0916><U+094C> <U+0917><U+094B><U+0916><U+094D><U+0930><U+094B><U+0902><U+0938><U+093F><U+0928> <U+0916><U+093E><U+0932><U+093E><U+092E><U+0917><U+094B><U+0928>, <U+0906><U+0938><U+093E><U+092E><U+0928><U+093F> <U+0907><U+092F><U+0941><U+0928><U+0916><U+094C> <U+0906><U+0930><U+094B><U+092C><U+093E><U+0935> <U+0917><U+094B><U+091C><U+094B><U+0902><U+0938><U+093F><U+0928> <U+0916><U+093E><U+0932><U+093E><U+092E><U+0917><U+094B><U+0928><U+0964>",FALSE,2532,"narendramodi",2020-01-30 08:47:43,FALSE,"1222803560607313921","1222803566131212291","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",605,FALSE,FALSE,NA,NA
"760","<U+092B><U+0941><U+091C><U+093F><U+0928><U+093E><U+0902> <U+092C><U+093E><U+092A><U+0941><U+0928><U+093F> <U+0917><U+094B><U+0925><U+093E><U+0930> <U+0930><U+0941><U+0902><U+0938><U+093E><U+0930><U+093F> <U+0938><U+093E><U+0928><U+093E><U+0935> <U+0906><U+0938><U+093E><U+092E><U+093E><U+0935> <U+0917><U+094B><U+091C><U+094B><U+0928> <U+0906><U+0930><U+094B> <U+091C><U+093E><U+0930><U+093F><U+092E><U+093F><U+0928><U+093E><U+0930><U+093F> <U+091C><U+094C><U+0917><U+093E><U+092F><U+0925><U+093E><U+092F> <U+0906><U+0930><U+094B> <U+0917><U+094B><U+0926><U+093E><U+0928> <U+0906><U+092F><U+0926><U+093E><U+092F><U+093E> <U+0926><U+093E><U+091C><U+093E><U+092C><U+0926><U+0947><U+0930> <U+091C><U+093E><U+092C><U+093E><U+0935><U+092C><U+093E><U+092F><U+0964> <U+092B><U+094D><U+0930><U+093E><U+092F> 5… https://t.co/ZVz2xCLqAZ",FALSE,5828,NA,2020-01-30 08:47:42,TRUE,NA,"1222803560607313921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1083,FALSE,FALSE,NA,NA
"761","The award is a token of affection from 130 crore Indians to the Rt Hon Sir @AJugnauth for his continuous efforts to… https://t.co/5UD5eDW6yx",FALSE,9754,NA,2020-01-30 07:59:46,TRUE,NA,"1222791501136027649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1644,FALSE,FALSE,NA,NA
"762","Best wishes to Shri @PrakashJavdekar Ji on his birthday. He is widely admired for his down-to-earth and affable nat… https://t.co/JQe5nMO56K",FALSE,14658,NA,2020-01-30 04:13:11,TRUE,NA,"1222734476821712896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2155,FALSE,FALSE,NA,NA
"763","<U+092A><U+094D><U+0930><U+0915><U+0943><U+0924><U+093F> <U+0915><U+0947> <U+0928><U+0935> <U+0939><U+0930><U+094D><U+0937> <U+0914><U+0930> <U+0928><U+0935> <U+0909><U+0924><U+094D><U+0915><U+0930><U+094D><U+0937> <U+0938><U+0947> <U+091C><U+0941><U+0921><U+093C><U+0947> <U+092A><U+0930><U+094D><U+0935> <U+092C><U+0938><U+0902><U+0924> <U+092A><U+0902><U+091A><U+092E><U+0940> <U+0915><U+0940> <U+0938><U+092D><U+0940> <U+0926><U+0947><U+0936><U+0935><U+093E><U+0938><U+093F><U+092F><U+094B><U+0902> <U+0915><U+094B> <U+0939><U+093E><U+0930><U+094D><U+0926><U+093F><U+0915> <U+092C><U+0927><U+093E><U+0908><U+0964> <U+0935><U+093F><U+0926><U+094D><U+092F><U+093E><U+0926><U+093E><U+092F><U+093F><U+0928><U+0940> <U+092E><U+093E><U+0902> <U+0938><U+0930><U+0938><U+094D><U+0935>… https://t.co/OrVvdUurHV",FALSE,36614,NA,2020-01-30 04:12:11,TRUE,NA,"1222734226560184320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",6044,FALSE,FALSE,NA,NA
"764","<U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930><U+092A><U+093F><U+0924><U+093E> <U+092E><U+0939><U+093E><U+0924><U+094D><U+092E><U+093E> <U+0917><U+093E><U+0902><U+0927><U+0940> <U+0915><U+0940> <U+092A><U+0941><U+0923><U+094D><U+092F><U+0924><U+093F><U+0925><U+093F> <U+092A><U+0930> <U+0909><U+0928><U+094D><U+0939><U+0947><U+0902> <U+0915><U+094B><U+091F><U+093F>-<U+0915><U+094B><U+091F><U+093F> <U+0928><U+092E><U+0928><U+0964> <U+092A><U+0942><U+091C><U+094D><U+092F> <U+092C><U+093E><U+092A><U+0942> <U+0915><U+0947> <U+0935><U+094D><U+092F><U+0915><U+094D><U+0924><U+093F><U+0924><U+094D><U+0935>, <U+0935><U+093F><U+091A><U+093E><U+0930> <U+0914><U+0930> <U+0906><U+0926><U+0930><U+094D><U+0936> <U+0939><U+092E><U+0947><U+0902> <U+0938><U+0936><U+0915><U+094D><U+0924>… https://t.co/YK3k5cSI4S",FALSE,45123,NA,2020-01-30 04:04:57,TRUE,NA,"1222732404525158400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",5555,FALSE,FALSE,NA,NA
"765","Attended the splendid ‘Beating Retreat’ Ceremony. Here are some glimpses. https://t.co/BX3FVHZqju",FALSE,42684,NA,2020-01-29 14:47:45,FALSE,NA,"1222531785034100736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",5670,FALSE,FALSE,NA,NA
"766","Addressed the Global Potato Conclave at Gandhinagar via video-conferencing. 

Shared how Indian farmers are taking… https://t.co/ZXhwJhW5hT",FALSE,14305,NA,2020-01-28 14:39:23,TRUE,NA,"1222167292328337408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2851,FALSE,FALSE,NA,NA
"767","<U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+092E><U+0947><U+0902> 1700 <U+0938><U+0947> <U+091C><U+094D><U+092F><U+093E><U+0926><U+093E> <U+0915><U+0949><U+0932><U+094B><U+0928><U+093F><U+092F><U+094B><U+0902> <U+092E><U+0947><U+0902> <U+0930><U+0939><U+0928><U+0947> <U+0935><U+093E><U+0932><U+0947> <U+0932><U+094B><U+0917><U+094B><U+0902> <U+0915><U+094B> <U+0926><U+0936><U+0915><U+094B><U+0902> <U+0924><U+0915> <U+0909><U+0928><U+0915><U+0947> <U+0918><U+0930><U+094B><U+0902> <U+0915><U+093E> <U+092E><U+093E><U+0932><U+093F><U+0915><U+093E><U+0928><U+093E> <U+0939><U+0915> <U+0928><U+0939><U+0940><U+0902> <U+092E><U+093F><U+0932><U+093E> <U+0925><U+093E><U+0964>
 
<U+092F><U+0947> <U+0928><U+094D>… https://t.co/v8n53ImMeh",FALSE,20203,NA,2020-01-28 14:26:14,TRUE,NA,"1222163980883353603",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",4518,FALSE,FALSE,NA,NA
"768","<U+0926><U+0936><U+0915><U+094B><U+0902> <U+092A><U+0941><U+0930><U+093E><U+0928><U+0940> <U+0938><U+092E><U+0938><U+094D><U+092F><U+093E><U+0913><U+0902> <U+0915><U+094B> <U+0938><U+0941><U+0932><U+091D><U+093E> <U+0930><U+0939><U+0940> <U+0939><U+092E><U+093E><U+0930><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+0915><U+0947> <U+092B><U+0948><U+0938><U+0932><U+0947> <U+092A><U+0930> <U+091C><U+094B> <U+0932><U+094B><U+0917> <U+0938><U+093E><U+0902><U+092A><U+094D><U+0930><U+0926><U+093E><U+092F><U+093F><U+0915><U+0924><U+093E> <U+0915><U+093E> <U+0930><U+0902><U+0917> <U+091A><U+0922><U+093C><U+093E> <U+0930><U+0939><U+0947> <U+0939><U+0948><U+0902>, <U+0909><U+0928><U+0915><U+093E> <U+0905><U+0938><U+0932><U+0940> <U+091A><U+0947><U+0939>… https://t.co/cLq5D9Fazz",FALSE,17180,NA,2020-01-28 14:23:31,TRUE,NA,"1222163298277216256",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",4227,FALSE,FALSE,NA,NA
"769","<U+0938><U+094D><U+0935><U+0924><U+0902><U+0924><U+094D><U+0930> <U+092D><U+093E><U+0930><U+0924> <U+0928><U+0947> <U+092A><U+093E><U+0915><U+093F><U+0938><U+094D><U+0924><U+093E><U+0928>, <U+092C><U+093E><U+0902><U+0917><U+094D><U+0932><U+093E><U+0926><U+0947><U+0936> <U+0914><U+0930> <U+0905><U+092B><U+0917><U+093E><U+0928><U+093F><U+0938><U+094D><U+0924><U+093E><U+0928> <U+092E><U+0947><U+0902> <U+0930><U+0939> <U+0917><U+090F> <U+0939><U+093F><U+0902><U+0926><U+0941><U+0913><U+0902>, <U+0938><U+093F><U+0916><U+094B><U+0902> <U+0914><U+0930> <U+0905><U+0928><U+094D><U+092F> <U+0905><U+0932><U+094D><U+092A><U+0938><U+0902><U+0916><U+094D><U+092F><U+0915><U+094B><U+0902> <U+0938><U+0947> <U+092F><U+0947> <U+0935><U+093E><U+0926><U+093E> <U+0915><U+093F><U+092F><U+093E>… https://t.co/Ra3qd6KLth",FALSE,31342,NA,2020-01-28 14:18:33,TRUE,NA,"1222162048307458054",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",7124,FALSE,FALSE,NA,NA
"770","<U+0938><U+093E><U+0932><U+094B><U+0902> <U+0924><U+0915> <U+0928><U+0949><U+0930><U+094D><U+0925> <U+0908><U+0938><U+094D><U+091F> <U+0915><U+0947> <U+0938><U+093E><U+0925> <U+091C><U+093F><U+0938> <U+0924><U+0930><U+0939> <U+0915><U+0940> <U+0928><U+0940><U+0924><U+093F> <U+0905><U+092A><U+0928><U+093E><U+0908> <U+0917><U+0908>, <U+091C><U+093F><U+0938> <U+0924><U+0930><U+0939> <U+0915><U+093E> <U+0935><U+094D><U+092F><U+0935><U+0939><U+093E><U+0930> <U+0915><U+093F><U+092F><U+093E> <U+0917><U+092F><U+093E>, <U+0909><U+0938><U+0947> <U+0906><U+092A> <U+092D><U+0932><U+0940>-<U+092D><U+093E><U+0902><U+0924><U+093F> <U+091C><U+093E><U+0928><U+0924><U+0947> <U+0939><U+0948><U+0902><U+0964>

<U+0932><U+0947><U+0915><U+093F>… https://t.co/a9PAjutrly",FALSE,14954,NA,2020-01-28 14:16:24,TRUE,NA,"1222161508173369344",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",3456,FALSE,FALSE,NA,NA
"771","<U+0926><U+0947><U+0936> <U+0915><U+0947> <U+092F><U+0941><U+0935><U+093E><U+0913><U+0902> <U+0928><U+0947> <U+0924><U+092F> <U+0915><U+093F><U+092F><U+093E> <U+0939><U+0948> <U+0915><U+093F> <U+0905><U+092C> <U+0938><U+092E><U+0938><U+094D><U+092F><U+093E><U+0913><U+0902> <U+0915><U+094B> <U+091F><U+093E><U+0932><U+093E> <U+0928><U+0939><U+0940><U+0902> <U+091C><U+093E><U+090F><U+0917><U+093E>, <U+0909><U+0928><U+0938><U+0947> <U+091F><U+0915><U+0930><U+093E><U+092F><U+093E> <U+091C><U+093E><U+090F><U+0917><U+093E>, <U+0928><U+093F><U+092A><U+091F><U+093E> <U+091C><U+093E><U+090F><U+0917><U+093E><U+0964> 

<U+092F><U+0939><U+0940> <U+0939><U+0948> <U+092F><U+0941><U+0935><U+093E> <U+0938><U+094B><U+091A>, <U+092F>… https://t.co/m0SWtQtmqw",FALSE,36311,NA,2020-01-28 14:12:50,TRUE,NA,"1222160608285450240",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",6989,FALSE,FALSE,NA,NA
"772","Delighted to be at the NCC Rally. Watch. https://t.co/kg1oedPscd",FALSE,22205,NA,2020-01-28 07:36:23,FALSE,NA,"1222060839844237312",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",4654,FALSE,FALSE,NA,NA
"773","Addressing the Global Potato Conclave. https://t.co/GIuavRjLtA",FALSE,17045,NA,2020-01-28 05:32:04,FALSE,NA,"1222029553658281984",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",3594,FALSE,FALSE,NA,NA
"774","<U+092E><U+093E><U+0902> <U+092D><U+093E><U+0930><U+0924><U+0940> <U+0915><U+0947> <U+0935><U+0940><U+0930> <U+0938><U+092A><U+0942><U+0924> <U+092A><U+0902><U+091C><U+093E><U+092C> <U+0915><U+0947><U+0938><U+0930><U+0940> <U+0932><U+093E><U+0932><U+093E> <U+0932><U+093E><U+091C><U+092A><U+0924> <U+0930><U+093E><U+092F> <U+0915><U+094B> <U+0909><U+0928><U+0915><U+0940> <U+091C><U+092F><U+0902><U+0924><U+0940> <U+092A><U+0930> <U+0936><U+0924>-<U+0936><U+0924> <U+0928><U+092E><U+0928><U+0964> <U+0926><U+0947><U+0936> <U+0915><U+0940> <U+0906><U+091C><U+093E><U+0926><U+0940> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+092A><U+094D><U+0930><U+093E><U+0923> <U+0928><U+094D><U+092F><U+094B><U+091B><U+093E><U+0935><U+0930> <U+0915><U+0930>… https://t.co/5oLdMtW71V",FALSE,61826,NA,2020-01-28 02:56:19,TRUE,NA,"1221990360068415488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",9352,FALSE,FALSE,NA,NA
